;nome_do_indicador;tema_(s);periodicidade;fonte;fonte_ibge;ultima_atualizacao;offset;ano_atual;atualizado;atualizado_txt;ultimo_ano_atualizavel;delay_atualizacao
436;Alunos da rede municipal de ensino do sexo feminino (%);Educação;anual;Secretaria Municipal de Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
437;Número de Centros de Promoção da Igualdade Racial implantados;Direitos Humanos e Cidadania,PPA 2018-2021;anual;Secretaria Municipal de Direitos Humanos e Cidadania (SMDHC);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
438;11.02.19 Percentual de pontos de parada de ônibus com abrigo para os passageiros (%);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;Secretaria Municipal de Mobilidade e Trânsito (SMT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
439;03.03.01 Percentual das pessoas vivendo com HIV diagnosticadas retidas no serviço (%);ODS São Paulo,Saúde;anual;"Sistema de Monitoramento Clínico das Pessoas Vivendo com HIV/aids (SIMC) e Sistema de Controle Logístico de Medicamentos (SICLOM) / Ministério da Saúde; Secretaria Municipal de Saúde (SMS); Secretaria Municipal da Saúde (SMS)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
440;12.02.01 Proporção de carga horária descentralizada nas atividades de Educação Ambiental oferecidas pela CEA-UMAPAZ no município de São Paulo (%);Meio Ambiente,ODS São Paulo;anual;"Secretaria do Verde e Meio Ambiente (SVMA); CEA - UMAPAZ";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
441;Número de pessoas atendidas pelos Centros de Atendimento vinculados à Secretaria de Direitos Humanos em Cidadania;Direitos Humanos e Cidadania,PPA 2018-2021;anual;Secretaria Municipal de Direitos Humanos e Cidadania (SMDHC);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
442;Número de novos profissionais médicos na Atenção Básica à Saúde contratados;PPA 2018-2021,Saúde;anual;"Cadastro Nacional de Estabelecimentos de Saúde (CNES); Secretaria Municipal de Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
443;Variação percentual no número total de público frequentador dos equipamentos culturais da Secretaria Municipal de Cultura (%);Cultura,PPA 2018-2021;anual;Secretaria Municipal de Cultura (SMC);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
444;04.0a.02  Escolas com dependências adequadas às pessoas com deficiência (%);Acessibilidade e Pessoa com Deficiência,Educação,ODS São Paulo;anual;Censo Escolar do Ministério da Educação (MEC);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
445;Crianças atendidas na rede pública de creche (%);Educação;anual;"Instituto Brasileiro de Geografia e Estatística (IBGE); Censo escolar da educação básica do Ministério da Educação (MEC); Fundação Estadual Sistema de Análise de Dados (SEADE); Secretaria Municipal de Educação (SME); Secretaria Municipal de Urbanismo e Licenciamento (SMUL)";True;2021.0;1.0;2022;True;Sim;2021.0;0.0
446;16.02.03 Número de casos notificados de violência contra crianças e adolescentes;ODS São Paulo,Saúde,Segurança e Violência;anual;SINAN (Sistema de Informação Nacional de Agravos de Notificação) do Ministério da Saúde a partir de julho/15 e no SIVVA (Sistema de Vigilância de Violências e Acidentes) da Secretaria Municipal de Saúde de São Paulo/COVISA de 2008 a junho/15.;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
447;Leitos hospitalares (por 1000 habitantes);Saúde;anual;"Ministério da Saúde (MS); Cadastro Nacional de Estabelecimentos de Saúde (CNES); Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
448;03.06.02 Mortes de pedestres no trânsito (por 100 mil habitantes);Mobilidade e Segurança no Trânsito,ODS São Paulo,PPA 2018-2021;anual;"Fundação Estadual Sistema de Análise de Dados (SEADE); Secretaria de Segurança Pública (SSP); Companhia de Engenharia de Tráfego (CET); Secretaria Municipal de Mobilidade e transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
449;05.04.03 Horas semanais dedicadas ao trabalho doméstico não remunerado por homens;Economia Trabalho e Renda,ODS São Paulo;anual;IBGE: Pesquisa Nacional por Amostra de Domicílios Contínua Anual - 5ª visita / SMDET;True;2019.0;1.0;2022;False;Não;2021.0;-2.0
450;08.01.02 Produto Interno Bruto (PIB) per capita a preços correntes (mil R$/habitante);Economia Trabalho e Renda,ODS São Paulo;anual;"Instituto Brasileiro de Geografia e Estatística (IBGE)/Fundação SEADE; Elaboração: Secretaria de Desenvolvimento Urbano (SMDU)";True;2020.0;1.0;2022;False;Não;2021.0;-1.0
451;Extensão total de vias recapeadas (km);PPA 2018-2021,Zeladoria;anual;Secretaria Municipal das Subprefeituras (SMSUB);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
452;População total - homens;População;anual;Fundação Sistema Estadual de Análise de Dados (SEADE);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
453;05.02.04 Meninas em acolhimento por motivo de abandono, negligência e/ou maus tratos;Assistência Social,ODS São Paulo;anual;Secretaria Municipal de Assistência e Desenvolvimento Social (SMADS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
454;Investimento público per capita;Finanças Públicas;anual;"Fundação Sistema Estadual de Análise de Dados (SEADE); Secretaria Municipal da Fazenda (SF)";False;2017.0;1.0;2022;False;Não;2021.0;-4.0
455;15.01.05 Conselhos Gestores em Unidades de Conservação (%);Meio Ambiente,ODS São Paulo;anual;SVMA / CGPABI / DGUC;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
456;05.05.01 Diferença percentual entre o rendimento do trabalho entre mulheres e homens (%);Economia Trabalho e Renda,ODS São Paulo;anual;Fundação Sistema Estadual de Análise de Dados (SEADE);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
457;Número de Unidades Básicas de Saúde;Saúde;anual;Secretaria Municipal da Saúde (SMS);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
458;08.08.05 Número de Notificações de doenças relacionadas ao trabalho* de mulheres no município;ODS São Paulo,Saúde;anual;Tabnet/SINAN/Secretaria Municipal de Saúde (SMS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
459;07.0a.01 Número de Parcerias internacionais relacionadas à temática de energia  limpa, incluindo energias renováveis, eficiência energética e tecnologias de  combustíveis fósseis avançadas e mais limpas;Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Relações Internacionais (SMRI);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
460;Tempo entre data do agendamento do procedimento e data da vaga do procedimento para Tomografia;Saúde;anual;Secretaria Municipal da Saúde (SMS), Sistema Integrado de Gestão da Assistência à Saúde/SIGA-Saúde SP;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
461;06.04.06 Porcentagem de edifícios públicos municipais (Educação e Saúde) com sistemas de captação e reaproveitamento de água de chuva (%);Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Infraestruturas e Obras (SIURB);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
462;12.05.16 Número de catadores cooperados do sistema de coleta seletiva;Meio Ambiente,ODS São Paulo;anual;"Autoridade Municipal de Limpeza Urbana (Amlurb); Secretaria Municipal das Subprefeituras (SMSUB)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
463;Fluxo de passageiros nos aeroportos;Turismo;anual;"Infraero; Aeroporto Internacional de São Paulo (GRU Airport); Aeroporto Internacional de Viracopos; São Paulo Turismo (SPTuris)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
464;12.05.10 Total de resíduos gerados no município (ton);Meio Ambiente,ODS São Paulo;anual;"Autoridade Municipal de Limpeza Urbana (Amlurb); Secretaria Municipal das Subprefeituras (SMSUB)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
465;10.02.01 Número de equipamentos municipais com Posto de Atendimento Presencial da Central de Intermediação de Libras;Acessibilidade e Pessoa com Deficiência,ODS São Paulo;anual;Secretaria Municipal da Pessoa com Deficiência (SMPED);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
466;Tempo médio para transferência dos usuários nos terminais inteligentes – pico da manhã (min);Mobilidade e Segurança no Trânsito;anual;"São Paulo Transporte (SPTrans); Secretaria Municipal de Mobilidade e Transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
467;Vítimas de acidentes de trânsito (por 100 mil habitantes);Mobilidade e Segurança no Trânsito;anual;"Fundação Estadual Sistema de Análise de Dados (SEADE); Secretaria de Segurança Pública (SSP); Companhia de Engenharia de Tráfego (CET); Secretaria Municipal de Mobilidade e Transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
468;Número de árvores plantadas;Meio Ambiente,PPA 2018-2021;anual;Secretaria Municipal do Verde e Meio Ambiente (SVMA);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
469;Orçamento empenhado com Educação - referência mínimo constitucional e lei orgânica municipal (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
470;Número de vistorias realizadas em equipamentos públicos municipais;Acessibilidade e Pessoa com Deficiência,PPA 2018-2021;anual;Secretaria Municipal da Pessoa com Deficiência (SMPED);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
471;04.01.02 Alunos por turma do ensino fundamental da rede municipal;Educação,ODS São Paulo;anual;Secretaria Municipal da Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
472;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Comunicações (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
473;16.06.02 Percentual de pedidos respondidos no sistema de informação ao cidadão na fase inicial de atendimento (%);Gestão Pública,ODS São Paulo;anual;"Controladoria Geral do Município (CGM); Ouvidoria Geral do Município (OGM)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
474;11.02.10 Percentual de terminais e estações de média e alta capacidades com bicicletários com zeladoria (%);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;Secretaria Municipal de Mobilidade e Trânsito (SMT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
475;Proporção de óbitos nas internações por Acidente Vascular Encefálico (AVE) nos estabelecimentos de gestão municipal (%);PPA 2018-2021,Saúde;anual;"Sistema de Informações Hospitalares (SIHSUS); Secretaria Municipal de Saúde (SMS)";False;2019.0;1.0;2022;False;Não;2021.0;-2.0
476;15.02.03 Rondas Náuticas (GCM-Ambiental);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal de Segurança Urbana (SMSU); SIG-GCM: Sistema de Informações de Gerenciamento da Guarda Civil Metropolitana e Divisão de Defesa e Vigilância Ambiental DDVA/VigiBio/CIA";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
477;Total de solicitações do serviço 156;Gestão Pública;anual;Secretaria Municipal de Inovação e Tecnologia (SMIT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
478;Taxa de distorção idade-série no Ensino Médio da rede municipal (%);Educação;anual;"Censo do Ministério da Educação (MEC); Secretaria Municipal da Educação (SME)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
479;Número de novas URSI implantadas;PPA 2018-2021,Saúde;anual;Secretaria Municipal de Saúde (SMS);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
480;Proporção de empregos formais no setor de Serviços do Município (%);Economia Trabalho e Renda;anual;RAIS;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
481;Número de mulheres acolhidas/atendidas nos CCMs e encaminhadas aos serviços especializados da rede de enfrentamento à violência;Direitos Humanos e Cidadania,PPA 2018-2021;anual;Secretaria Municipal de Direitos Humanos e Cidadania (SMDHC);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
482;Taxa de ocupação dos hosteis (%);Turismo;anual;São Paulo Turismo S/A (SPTuris);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
483;Razão de consultas médicas básicas do Sistema Único de Saúde na população com 60 anos ou mais e a população da mesma faixa etária;Saúde;anual;"Fundação Sistema Estadual de Análise de Dados (SEADE); Sistema de Informações Ambulatoriais do Sistema Único de Saúde (SIASUS);Sistema de Informações Ambulatoriais/Sistema Único de Saúde (SIA/SUS).";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
484;04.07.01 Participação em atividades de Educação Ambiental oferecidas pela UMAPAZ (%);Meio Ambiente,ODS São Paulo;anual;Secretaria do Verde e Meio Ambiente (SVMA);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
485;12.08.02 Pessoas capacitadas por ano pela Universidade Aberta do Meio Ambiente e Cultura de Paz – UMAPAZ;Meio Ambiente,ODS São Paulo;anual;vazio;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
486;08.03.02 Percentual da população de 14 anos ou mais ocupadas (%);Economia Trabalho e Renda,ODS São Paulo;quinquenal;Secretaria Municipal de Desenvolvimento Econômico e Trabalho (SMDET);False;2020.0;5.0;2022;True;Sim;2017.0;3.0
487;17.16.02 Intercâmbios de experiências internacionais, com a participação da Prefeitura. alinhados diretamente ao alcance dos objetivos de desenvolvimento sustentável;Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Relações Internacionais - SMRI;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
488;17.01.05 Taxa de inadimplência dos contribuintes do IPTU (%);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
489;11.07.03 Parques em processo de aprovação para certificação de acessibilidade (%);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal do Verde e Meio Ambiente (SVMA); CGPABI; DIPO";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
490;Preço médio das diárias em hosteis (R$);Turismo;anual;São Paulo Turismo - S/A (SPTuris);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
491;03.09.03 VigiSolo - monitoramento de áreas contaminadas com mudança de uso;Meio Ambiente,ODS São Paulo,Saúde;anual;"Sistema de informação da SVMA / Companhia Ambiental do Estado de São Paulo (CETESB); Secretaria Municipal do Verde e do Meio Ambiente (SVMA); Secretaria Municipal da Saúde (SMS); Secretaria de Estado da Saúde (SES)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
492;11.03.02 Participação dos recursos liquidados em infraestrutura e serviços urbanos, provisão habitacional, regularização fundiária e urbanização de favelas no total de recursos liquidados pelo Tesouro Municipal (%);Desenvolvimento Urbano,ODS São Paulo;anual;"Secretaria Municipal da Fazenda (SF); Secretaria Municipal de Urbanismo e Licenciamento (SMUL)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
493;03.03.06 Número de óbitos por hepatite C, como causa básica, de residentes no município de São Paulo;ODS São Paulo,Saúde;anual;"Sistema de Informação de Mortalidade - SIM; Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
494;05.06.01 Percentual de nascidos vivos de mulheres adolescentes negras (%);ODS São Paulo,Saúde;anual;"Sistema de Informações de Nascidos Vivos - Sinasc; Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
495;10.03.03 Servidores(as) efetivos(as) municipais negros(as) contratados(as) pela Lei de Cotas (%);Gestão Pública,ODS São Paulo;anual;"Coordenadoria de Gestão de Pessoas COGEP/SEGES; Secretaria do Governo Municipal (SGM)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
496;10.07.02 Número de atendimentos no Centro de Referência para o Atendimento do Imigrante (CRAI) para regularização migratória;Direitos Humanos e Cidadania,ODS São Paulo;anual;SMDHC/CPmig - Secretaria Municipal de Direitos Humanos e Cidadania - Coordenação de Políticas para Imigrantes e Trabalho Decente;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
497;11.02.03 Percentual de veículos da frota de transporte público com energia limpa (%);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;Secretaria Municipal de Mobilidade e Trânsito (SMT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
498;Participação do ITBI-IV na Receita Corrente municipal (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
499;08.07.01 Crianças e adolescentes em situação irregular de trabalho infantil atendidos pelos serviços socioassistenciais;Assistência Social,ODS São Paulo;anual;Secretaria Municipal de Assistência e Desenvolvimento Social (SMADS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
500;05.02.03 Número de acolhimentos sigilosos e provisórios para mulheres em situação de violência e para mulheres em situação de rua;Assistência Social,ODS São Paulo;anual;Secretaria Municipal de Assistência e Desenvolvimento Social (SMADS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
501;Proporção de empregos formais no setor de Serviços do Município (%);Economia Trabalho e Renda;anual;"Secretaria Municipal do Desenvolvimento Econômico e do Trabalho (SMDET); Relação Anual de Informações Sociais (RAIS)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
502;Proporção de empregos formais no Comércio do Município em relação ao Comércio do Estado (%);Economia Trabalho e Renda;anual;"Relação Anual de Informações Sociais (RAIS); Secretaria Municipal de Desenvolvimento Econômico e Trabalho (SMDET)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
503;Aglomeração de empregos na Construção Civil - Município em relação ao Estado;Economia Trabalho e Renda;anual;"Relação Anual de Informações Sociais (RAIS); Secretaria Municipal de Desenvolvimento Econômico e Trabalho (SMDET)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
504;Número de participantes nas conferências organizadas pela Secretaria Municipal de Direitos Humanos;Direitos Humanos e Cidadania,PPA 2018-2021;anual;Secretaria Municipal de Direitos Humanos (SMDHC);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
505;03.06.11 Estimativa do custo social anual dos acidentes de trânsito (R$);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;"IPEA; CET; Secretaria Municipal de Mobilidade e Transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
506;Proporção de nascidos vivos de mães que realizaram 7 ou mais consultas de pré-natal (%);Saúde;anual;"Sistema de Informações Sobre Nascidos Vivos (SINASC); Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
507;Número de novas vagas criadas em equipamentos de saúde e assistência social para atendimento específico de pessoas em situação de uso abusivo de álcool e outras drogas;Assistência Social,PPA 2018-2021;anual;Secretaria Municipal de Assistência Social (SMADS);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
508;Número de acidentes de bicicleta;Mobilidade e Segurança no Trânsito;anual;"Secretaria de Segurança Pública (SSP); Companhia de Engenharia de Tráfego (CET); Secretaria Municipal de Mobilidade e transportes (SMT)";False;2018.0;1.0;2022;False;Não;2021.0;-3.0
509;11.05.11 Número de pessoas mobilizadas para apoiarem os Núcleos de Defesa Civil (NUDECs);Moradia e Saneamento Básico,ODS São Paulo;anual;Secretaria Municipal de Segurança Urbana (SMSU)/Coordenação Municipal de Defesa Civil (COMDEC)/ Divisão de Prevenção (DPREV);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
510;Domicílios com renda per capita de até 1/2 Salário Mínimo (%);Economia Trabalho e Renda;decenal;Instituto Brasileiro de Geografia e Estatística (IBGE);True;2010.0;10.0;2022;False;Não;2012.0;-2.0
511;População em idade escolar - 6 a 14 anos;População;anual;Sistema Estadual de Análise de Dados (SEADE);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
512;Tempo médio de espera para embarque nos pontos de parada dos corredores exclusivos monitorados (min);Mobilidade e Segurança no Trânsito;anual;"Secretaria Municipal de Mobilidade e Transportes (SMT); São Paulo Transporte (SPTrans)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
513;17.01.14 Transferências Total de outros entes federativos (R$);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
514;03.0c.02 Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Saúde (R$);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
515;Razão de consultas médicas especializadas no Sistema Único de Saúde;Saúde;anual;"Sistema de Informações Ambulatoriais do Sistema Único de Saúde (SIASUS); Cadastro Nacional dos Estabelecimentos de Saúde  (CNES); Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
516;Ruas de lazer ativas;Esporte e Lazer,PPA 2018-2021;anual;Secretaria Municipal de Esportes e Lazer (SEME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
517;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Cultura (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
518;15.03.01 Ocorrências de descarte irregular de resíduos (GCM-Ambiental);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal de Segurança Urbana (SMSU); SIG-GCM: Sistema de Informações de Gerenciamento da Guarda Civil Metropolitana e Divisão de Defesa e Vigilância Ambiental DDVA/VigiBio/CIA.";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
519;Número de ocorrências atendidas – alagamento;Zeladoria;anual;"Defesa Civil - Secretaria de Segurança Urbana (SMSU); Defesa Civil - SMSU - SIGRC";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
520;15.02.10 Áreas ambientais monitoradas por drone (GCM-Ambiental);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal de Segurança Urbana (SMSU); Divisão de Defesa e Vigilância Ambiental DDVA/VigiBio/CEMAB- Central de Monitoramento de Áreas Ambientais e Biodiversidade";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
521;Proporção de óbitos por infarto agudo do miocárdio nas internações do Sistema Único de Saúde (%);PPA 2018-2021,Saúde;anual;"Sistema de Informações Hospitalares do Sistema Único de Saúde (SIHSUS); Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
522;Área verde pública por habitante (m2/hab);Meio Ambiente,PPA 2018-2021;anual;"Fundação Sistema Estadual de Análise de Dados (SEADE); Secretaria Municipal do Verde e do Meio Ambiente (SVMA)";False;2016.0;1.0;2022;False;Não;2021.0;-5.0
523;12.02.04 Capacitações realizadas pelo CADES;Meio Ambiente,ODS São Paulo;anual;Secretaria Municipal do Verde e Meio Ambiente (SVMA);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
524;15.05.07 Atendimento de Fauna Silvestre;Meio Ambiente,ODS São Paulo;anual;Secretaria Municipal do Verde e do Meio Ambiente (SVMA) / Coordenação de Gestão de Parques e Biodiversidade Municipal (CGPABI) / Divisão da Fauna Silvestre (DFS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
525;Número de alunos beneficiados com a distribuição de Uniformes e Materiais Escolares no ensino fundamental da rede municipal;Educação;anual;Secretaria Municipal da Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
526;Tempo médio de atendimento para análises clínicas (adulto e infantil) – Exames Bacteriológicos;Saúde;anual;Secretaria Municipal da Saúde (SMS), Sistema Integrado de Gestão da Assistência à Saúde/SIGA-Saúde SP;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
527;17.01.01 Participação do Imposto Predial e Territorial Urbano - IPTU na Receita Corrente municipal (%);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
528;16.0a.04 Número de registros de ocorrências criminais no app SP+Segura;ODS São Paulo,Segurança e Violência;anual;Plataforma SP+Segura/DAP/CPIP/SMSU;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
529;Tempo médio de atendimento para consultas (adulto e infantil) - Programa de Saúde da Família;Saúde;anual;Secretaria Municipal da Saúde (SMS), Sistema Integrado de Gestão da Assistência à Saúde/SIGA-Saúde SP;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
530;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Transporte (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
531;09.0c.01 Número médio de acessos nas localidades atendidas pelo WiFi aberto (por 100 mil habitantes);Direitos Humanos e Cidadania,ODS São Paulo,PPA 2018-2021;anual;Secretaria Municipal de Inovação e Tecnologia (SMIT);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
532;15.05.04 Gastos em conservação e reabilitação de fauna silvestre (%);Meio Ambiente,ODS São Paulo;anual;Secretaria Municipal do Verde e do Meio Ambiente (SVMA) / Coordenação de Gestão de Parques e Biodiversidade Municipal (CGPABI) / Divisão da Fauna Silvestre (DFS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
533;Número de órteses, próteses e meios auxiliares de locomoção (OPM) fornecidos nos serviços de reabilitação;Acessibilidade e Pessoa com Deficiência,PPA 2018-2021,Saúde;anual;Secretaria Municipal da Saúde (SMS);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
534;11.06.04 Redução acumulada da emissão de óxidos de nitrogênio (NOx) pela frota de ônibus municipais (%);Meio Ambiente,ODS São Paulo;anual;Secretaria Municipal de Mobilidade e Trânsito (SMT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
535;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Trabalho (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
536;Número de idosos atendidos pelo Polo Cultural do Idoso;Direitos Humanos e Cidadania,PPA 2018-2021;anual;Secretaria Municipal de Direitos Humanos (SMDHC);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
537;08.07.03 Trabalhadores resgatados residentes em situação de trabalho forçado;Direitos Humanos e Cidadania,ODS São Paulo;anual;"Secretaria Municipal de Direitos Humanos e Cidadania (SMDHC); Portal da Inspeção do Trabalho (Governo Federal)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
538;16.07.07 Percentual de Pessoas com deficiência em cargos gerenciais no governo do município (%);Gestão Pública,ODS São Paulo;anual;"Coordenadoria de Gestão de Desenvolvimento Institucional, da Secretaria Municipal de Gestão - COGEDI/SG; Secretaria do Governo Municipal (SGM)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
539;09.05.01 Empregos em pesquisa e desenvolvimento científico;Economia Trabalho e Renda,ODS São Paulo;anual;"Relação Anual de Informações Sociais (RAIS); Ministério da Economia (ME); Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo (SMDET)";False;2019.0;1.0;2022;False;Não;2021.0;-2.0
540;15.07.02 Animais silvestres resgatados (GCM-Ambiental);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal de Segurança Urbana (SMSU); SIG-GCM: Sistema de Informações de Gerenciamento da Guarda Civil Metropolitana e SisVigiFauna - Sistema de Vigilância da Fauna Silvestre da Divisão de Defesa e Vigilância Ambiental - DDVA.";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
541;Índice Mensal de Atividade do Turismo (IMAT);Turismo;anual;"SPTuris; Fecomercio-SP; Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo (SMDET)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
542;16.01.02 Número de Crimes violentos fatais com vítimas negras;Direitos Humanos e Cidadania,ODS São Paulo,Segurança e Violência;anual;"Secretaria de Segurança Pública (SSP); Secretaria Municipal de Direitos Humanos e Cidadania (SMDHC)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
543;Taxa média de absenteísmo dos pacientes em exames;PPA 2018-2021,Saúde;anual;"Sistema Integrado de Gestão e Assistência à Saúde (SIGA); Secretaria Municipal de Saúde (SMS)";False;2019.0;1.0;2022;False;Não;2021.0;-2.0
